day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
5,Sat,21,21:00,39.000000,0.666667,0.000000,3.000000,0.868554,0.139080,0.754386,1.302831,0.978385,-0.207461,0.000000,0.000000,1.000000,2.000000,2.620000
5,Sat,22,22:00,39.000000,0.487179,0.000000,2.000000,0.683328,0.109420,0.466937,1.402620,1.091683,0.008030,0.000000,0.000000,1.000000,2.000000,2.000000
5,Sat,23,23:00,39.000000,0.384615,0.000000,2.000000,0.590066,0.094486,0.348178,1.534172,1.284625,0.755782,0.000000,0.000000,1.000000,1.100000,2.000000
6,Sun,0,00:00,39.000000,0.487179,0.000000,2.000000,0.720811,0.115422,0.519568,1.479559,1.157972,-0.030400,0.000000,0.000000,1.000000,2.000000,2.000000
6,Sun,1,01:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
6,Sun,2,02:00,39.000000,0.128205,0.000000,1.000000,0.338688,0.054234,0.114710,2.641770,2.314173,3.534181,0.000000,0.000000,0.000000,1.000000,1.000000
6,Sun,3,03:00,39.000000,0.230769,0.000000,2.000000,0.536143,0.085852,0.287449,2.323287,2.332355,4.743998,0.000000,0.000000,0.000000,1.100000,2.000000
6,Sun,4,04:00,39.000000,0.230769,0.000000,1.000000,0.426833,0.068348,0.182186,1.849609,1.329719,-0.247247,0.000000,0.000000,0.000000,1.000000,1.000000
6,Sun,5,05:00,39.000000,0.128205,0.000000,1.000000,0.338688,0.054234,0.114710,2.641770,2.314173,3.534181,0.000000,0.000000,0.000000,1.000000,1.000000
6,Sun,6,06:00,39.000000,0.282051,0.000000,1.000000,0.455881,0.072999,0.207827,1.616304,1.007850,-1.040365,0.000000,0.000000,1.000000,1.000000,1.000000
6,Sun,7,07:00,39.000000,0.205128,0.000000,1.000000,0.409074,0.065504,0.167341,1.994235,1.519583,0.323017,0.000000,0.000000,0.000000,1.000000,1.000000
6,Sun,8,08:00,39.000000,1.641026,0.000000,3.000000,0.842527,0.134912,0.709852,0.513415,-0.053180,-0.509007,1.000000,2.000000,2.000000,3.000000,3.000000
